delivery_delay_days,is_late,approval_wait_hours,carrier_wait_days,order_dayofweek,order_hour,total_items,total_price,total_freight,avg_price,max_price,price_to_freight_ratio,payment_installments,payment_value,product_weight_g,product_photos_qty,product_description_lenght,category_bad_rate,state_bad_rate,same_state,customer_past_bad_orders,pay_credit_card,pay_debit_card,pay_not_defined,pay_voucher,season_Spring,season_Summer,season_Winter,is_bad_order
-13.0,0,24.25861111111111,1.0,0,18,1.0,99.99,11.32,99.99,99.99,8.833,1.0,111.30999999999999,975.0,4.0,669.0,0.14926077382824787,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-12.0,0,21.899166666666666,1.0,4,15,1.0,427.9,63.47,427.9,427.9,6.7418,6.0,491.37,3450.0,5.0,1135.0,0.1145684155708892,0.16715976331360946,0,0,True,False,False,False,False,False,False,0
-18.0,0,1.6263888888888889,0.0,0,13,1.0,49.9,26.65,49.9,49.9,1.8724,2.0,76.55,1625.0,1.0,1023.0,0.15525212342758843,0.11095673837014325,0,0,True,False,False,False,False,False,True,0
-13.0,0,0.2872222222222222,0.0,1,18,1.0,119.0,18.4,119.0,119.0,6.4674,2.0,137.4,700.0,1.0,65.0,0.10732984293193717,0.16715976331360946,0,0,True,False,False,False,False,False,True,0
-40.0,0,0.35583333333333333,7.0,2,21,1.0,113.0,34.59,113.0,113.0,3.2668,8.0,147.59,1563.0,1.0,2162.0,0.1145684155708892,0.16161616161616163,0,0,True,False,False,False,False,True,False,0
-10.0,0,96.16583333333334,-2.0,4,19,1.0,169.99,14.53,169.99,169.99,11.6992,10.0,184.52,2425.0,1.0,1456.0,0.10869565217391304,0.1382193802262666,0,0,True,False,False,False,False,False,False,0
-10.0,0,0.3427777777777778,1.0,3,16,1.0,159.0,14.86,159.0,159.0,10.6999,4.0,173.86,460.0,1.0,827.0,0.11785260482846252,0.1805944600062247,0,0,True,False,False,False,False,True,False,0
-15.0,0,0.35638888888888887,7.0,3,23,1.0,116.99,39.75,116.99,116.99,2.9431,3.0,156.74,20300.0,1.0,476.0,0.21422924901185772,0.1805944600062247,0,0,True,False,False,False,True,False,False,0
-5.0,0,97.23833333333333,0.0,4,17,2.0,134.9,41.04,67.45,85.9,3.287,1.0,175.94,550.0,1.0,421.0,0.15525212342758843,0.14467312348668282,0,0,False,True,False,False,False,False,False,1
-14.0,0,0.27555555555555555,3.0,4,20,1.0,56.99,14.57,56.99,56.99,3.9115,3.0,71.56,400.0,2.0,1003.0,0.11785260482846252,0.1805944600062247,0,0,True,False,False,False,False,False,False,0
-11.0,0,24.03472222222222,2.0,4,22,1.0,120.0,18.72,120.0,120.0,6.4103,2.0,138.72,1300.0,1.0,971.0,0.1016949152542373,0.11955307262569832,0,0,True,False,False,False,False,False,False,0
-8.0,0,22.6475,4.0,2,17,1.0,110.32,8.03,110.32,110.32,13.7385,1.0,118.35,150.0,1.0,919.0,0.11450641826650006,0.11095673837014325,1,0,False,False,False,False,False,False,True,0
-14.0,0,0.22027777777777777,2.0,4,23,1.0,109.0,16.52,109.0,109.0,6.5981,4.0,125.52,1075.0,1.0,573.0,0.12140575079872204,0.1207464324917673,0,0,True,False,False,False,False,False,True,0
-18.0,0,0.27111111111111114,2.0,1,17,1.0,20.7,15.1,20.7,20.7,1.3709,1.0,35.8,450.0,1.0,882.0,0.11821305841924398,0.1805944600062247,0,0,True,False,False,False,False,False,True,0
-32.0,0,24.172777777777778,3.0,3,14,2.0,64.78,18.0,32.39,32.39,3.5989,8.0,82.78,574.0,3.0,1082.0,0.11450641826650006,0.1382193802262666,0,0,True,False,False,False,False,False,True,0
-15.0,0,0.11166666666666666,1.0,6,10,1.0,84.99,16.29,84.99,84.99,5.2173,2.0,101.28,450.0,6.0,452.0,0.11685276551545053,0.1805944600062247,0,0,True,False,False,False,False,False,False,1
-7.0,0,19.165555555555557,1.0,0,11,2.0,38.0,17.76,19.0,19.0,2.1396,1.0,55.76,400.0,3.0,1326.0,0.13099535843218155,0.11095673837014325,1,0,False,False,False,False,False,False,False,0
-7.0,0,0.30972222222222223,2.0,5,13,1.0,219.9,54.97,219.9,219.9,4.0004,10.0,274.87,2560.0,1.0,470.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-21.0,0,26.357222222222223,0.0,1,0,1.0,83.9,28.99,83.9,83.9,2.8941,1.0,112.89,1450.0,1.0,573.0,0.08284600389863547,0.1207464324917673,0,0,False,False,False,False,False,True,False,0
-17.0,0,1.7722222222222221,2.0,4,18,1.0,79.0,18.43,79.0,79.0,4.2865,4.0,97.43,225.0,1.0,852.0,0.13500980916711253,0.13130841121495326,0,0,True,False,False,False,False,False,True,0
0.0,0,9.828888888888889,2.0,4,19,1.0,56.99,13.98,56.99,56.99,4.0765,1.0,70.97,850.0,1.0,381.0,0.15525212342758843,0.11095673837014325,1,0,False,False,False,False,False,False,True,0
-5.0,0,1.2858333333333334,2.0,5,18,1.0,19.9,12.48,19.9,19.9,1.5946,1.0,32.38,150.0,1.0,109.0,0.13012618296529968,0.11095673837014325,0,0,False,True,False,False,False,True,False,0
-8.0,0,10.0375,3.0,4,16,1.0,49.59,11.73,49.59,49.59,4.2276,1.0,61.32,2200.0,,,0.12970505123641154,0.11095673837014325,1,0,False,False,False,False,False,False,True,1
-14.0,0,92.59305555555555,0.0,4,8,1.0,39.0,15.23,39.0,39.0,2.5607,1.0,54.23,450.0,1.0,530.0,0.11685276551545053,0.11955307262569832,0,0,False,False,False,False,False,False,True,0
-13.0,0,48.297777777777775,1.0,4,17,2.0,71.98,23.7,35.99,35.99,3.0371,1.0,95.68,575.0,3.0,942.0,0.13012618296529968,0.11095673837014325,1,0,True,False,False,False,True,False,False,1
-33.0,0,0.22277777777777777,0.0,3,15,1.0,149.9,38.01,149.9,149.9,3.9437,1.0,187.91,3350.0,1.0,911.0,0.10112359550561797,0.11095673837014325,0,0,True,False,False,False,False,True,False,0
-13.0,0,1.0888888888888888,1.0,5,18,1.0,13.65,7.39,13.65,13.65,1.8471,1.0,21.04,150.0,1.0,381.0,0.13012618296529968,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-10.0,0,0.2613888888888889,0.0,0,15,1.0,144.9,21.09,144.9,144.9,6.8706,1.0,165.99,8750.0,2.0,1687.0,0.10294117647058823,0.1805944600062247,0,0,True,False,False,False,False,False,False,0
-23.0,0,0.6288888888888889,1.0,1,16,2.0,59.8,36.62,29.9,29.9,1.633,2.0,96.42,300.0,2.0,349.0,0.13500980916711253,0.11955307262569832,0,0,True,False,False,False,False,False,True,0
-18.0,0,0.22305555555555556,1.0,2,21,1.0,19.9,13.37,19.9,19.9,1.4884,1.0,33.27,400.0,2.0,180.0,0.11821305841924398,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-27.0,0,0.21138888888888888,5.0,4,12,1.0,199.0,19.63,199.0,199.0,10.1375,10.0,218.63,2000.0,1.0,330.0,0.10869565217391304,0.11095673837014325,0,0,True,False,False,False,False,False,False,0
-14.0,0,3.743611111111111,1.0,5,17,1.0,119.0,19.74,119.0,119.0,6.0284,1.0,138.74,6550.0,1.0,1893.0,0.1456675176452921,0.11000991080277503,0,0,False,False,False,False,False,False,False,0
-8.0,0,0.36583333333333334,2.0,2,17,1.0,119.99,12.04,119.99,119.99,9.9659,6.0,132.03,1600.0,1.0,897.0,0.10869565217391304,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-16.0,0,12.558055555555555,1.0,1,14,1.0,95.0,20.16,95.0,95.0,4.7123,1.0,115.16,2200.0,8.0,625.0,0.10294117647058823,0.11095673837014325,0,0,False,False,False,False,True,False,False,0
-7.0,0,13.341388888888888,1.0,1,19,1.0,39.9,8.88,39.9,39.9,4.4932,2.0,48.78,600.0,1.0,373.0,0.1145684155708892,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-9.0,0,9.855833333333333,0.0,3,23,1.0,13.99,7.78,13.99,13.99,1.7982,1.0,21.77,50.0,1.0,956.0,0.11785260482846252,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-7.0,0,0.25805555555555554,2.0,1,20,1.0,529.0,17.45,529.0,529.0,30.3152,8.0,546.45,300.0,2.0,660.0,0.13500980916711253,0.13130841121495326,0,0,True,False,False,False,True,False,False,0
-1.0,0,0.24444444444444444,0.0,1,20,1.0,56.0,7.65,56.0,56.0,7.3203,1.0,63.65,250.0,5.0,614.0,0.13500980916711253,0.11095673837014325,1,0,False,True,False,False,False,False,True,0
-16.0,0,17.840555555555557,0.0,3,16,2.0,68.0,16.54,34.0,34.0,4.1112,3.0,84.54,300.0,1.0,1626.0,0.07450980392156863,0.12577319587628866,1,0,True,False,False,False,False,True,False,0
-10.0,0,0.1661111111111111,1.0,0,2,1.0,269.9,12.51,269.9,269.9,21.5747,3.0,282.41,1467.0,1.0,1948.0,0.11450641826650006,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-26.0,0,17.43111111111111,-1.0,2,22,1.0,99.9,22.0,99.9,99.9,4.5409,1.0,121.9,2550.0,10.0,1732.0,0.10869565217391304,0.1805944600062247,0,0,True,False,False,False,False,False,True,0
-22.0,0,0.5397222222222222,1.0,2,14,1.0,69.9,18.42,69.9,69.9,3.7948,1.0,88.32,350.0,1.0,742.0,0.1456675176452921,0.1805944600062247,0,0,True,False,False,False,False,False,False,0
-2.0,0,0.175,4.0,3,14,1.0,579.9,24.86,579.9,579.9,23.3266,4.0,604.76,322.0,2.0,800.0,0.13500980916711253,0.12837837837837837,0,0,True,False,False,False,False,False,True,0
-8.0,0,2.3719444444444444,0.0,3,14,1.0,55.0,15.49,55.0,55.0,3.5507,1.0,70.49,380.0,1.0,2411.0,0.11450641826650006,0.11955307262569832,0,0,True,False,False,False,False,False,True,0
-24.0,0,0.67,0.0,3,10,1.0,99.06,15.0,99.06,99.06,6.604,3.0,114.06,1650.0,3.0,1209.0,0.12067486416928797,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
0.0,0,0.9338888888888889,6.0,1,12,1.0,24.9,15.27,24.9,24.9,1.6306,1.0,40.17,450.0,1.0,897.0,0.11821305841924398,0.11095673837014325,0,0,True,False,False,False,False,False,True,0
-8.0,0,0.11944444444444445,1.0,6,10,1.0,55.0,14.14,55.0,55.0,3.8897,1.0,69.14,200.0,3.0,266.0,0.13500980916711253,0.11000991080277503,0,0,True,False,False,False,False,True,False,0
7.0,1,34.46333333333333,0.0,2,18,1.0,399.0,38.65,399.0,399.0,10.3234,1.0,437.65,9900.0,7.0,1800.0,0.11821305841924398,0.1382193802262666,0,0,False,False,False,False,False,False,False,0
-4.0,0,41.68472222222222,5.0,0,8,1.0,53.9,17.63,53.9,53.9,3.0573,1.0,71.53,1750.0,2.0,341.0,0.12067486416928797,0.11000991080277503,0,0,False,False,False,False,False,False,False,0
-5.0,0,0.2263888888888889,0.0,3,9,1.0,86.0,18.7,86.0,86.0,4.5989,2.0,104.7,330.0,1.0,1392.0,0.10112359550561797,0.1382193802262666,0,0,True,False,False,False,False,False,True,0
-24.0,0,101.09166666666667,0.0,4,13,1.0,117.7,8.77,117.7,117.7,13.4207,4.0,126.47,400.0,1.0,178.0,0.11785260482846252,0.1805944600062247,1,0,True,False,False,False,False,False,False,0
-7.0,0,0.23972222222222223,0.0,3,15,1.0,69.99,14.8,69.99,69.99,4.7291,8.0,84.79,1350.0,2.0,519.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-21.0,0,0.2975,0.0,2,12,2.0,178.9,34.74,89.45,99.9,5.1497,2.0,213.64,2200.0,2.0,189.0,0.11821305841924398,0.11000991080277503,0,0,True,False,False,False,True,False,False,1
-10.0,0,0.20944444444444443,1.0,0,20,1.0,26.1,18.23,26.1,26.1,1.4317,1.0,44.33,150.0,1.0,82.0,0.10732984293193717,0.11955307262569832,0,0,True,False,False,False,False,False,False,0
-18.0,0,0.5041666666666667,10.0,1,9,1.0,119.85,20.03,119.85,119.85,5.9835,3.0,139.88,1050.0,6.0,918.0,0.14680851063829786,0.11955307262569832,0,0,True,False,False,False,False,False,True,0
-15.0,0,4.066944444444444,1.0,1,13,1.0,110.0,18.85,110.0,110.0,5.8355,3.0,128.85,3500.0,5.0,1030.0,0.11450641826650006,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-18.0,0,0.13916666666666666,2.0,4,23,1.0,246.0,12.33,246.0,246.0,19.9513,5.0,258.33,200.0,1.0,1585.0,0.10294117647058823,0.11095673837014325,1,0,True,False,False,False,False,False,False,0
-22.0,0,37.78777777777778,0.0,0,17,1.0,105.0,19.97,105.0,105.0,5.2579,1.0,124.97,1600.0,4.0,580.0,0.1456675176452921,0.11955307262569832,0,0,False,False,False,False,False,True,False,0
-2.0,0,0.2563888888888889,2.0,0,23,1.0,159.99,32.15,159.99,159.99,4.9764,5.0,192.14,10700.0,1.0,621.0,0.1382941382941383,0.11095673837014325,1,0,True,False,False,False,True,False,False,1
-21.0,0,0.21333333333333335,0.0,2,22,1.0,55.9,15.14,55.9,55.9,3.6922,1.0,71.04,100.0,2.0,605.0,0.11785260482846252,0.11955307262569832,0,0,True,False,False,False,False,True,False,0
-12.0,0,0.26805555555555555,2.0,5,8,1.0,19.9,16.79,19.9,19.9,1.1852,3.0,36.69,100.0,3.0,500.0,0.14926077382824787,0.13286713286713286,0,0,True,False,False,False,False,True,False,0
-25.0,0,0.34555555555555556,4.0,4,0,2.0,14.0,36.46,7.0,7.0,0.384,5.0,50.46,700.0,1.0,412.0,0.11821305841924398,0.11095673837014325,0,0,True,False,False,False,False,False,True,0
34.0,1,0.20694444444444443,4.0,6,15,1.0,286.4,66.81,286.4,286.4,4.2868,6.0,353.21,15150.0,1.0,334.0,0.15525212342758843,0.11000991080277503,0,1,True,False,False,False,False,False,False,1
-19.0,0,0.21833333333333332,5.0,2,23,1.0,59.0,15.16,59.0,59.0,3.8918,1.0,74.16,500.0,3.0,113.0,0.10052447552447552,0.1805944600062247,0,0,False,False,False,True,False,True,False,0
-2.0,0,0.2702777777777778,2.0,4,20,1.0,55.0,7.65,55.0,55.0,7.1895,1.0,62.65,250.0,4.0,335.0,0.13500980916711253,0.11095673837014325,1,0,True,False,False,False,False,False,True,1
-16.0,0,6.301666666666667,0.0,3,0,1.0,99.9,23.02,99.9,99.9,4.3397,3.0,122.92,817.0,2.0,865.0,0.10052447552447552,0.14467312348668282,0,0,True,False,False,False,False,True,False,0
-9.0,0,0.37722222222222224,1.0,3,11,1.0,49.99,23.28,49.99,49.99,2.1473,3.0,73.27,1050.0,2.0,687.0,0.15525212342758843,0.16715976331360946,0,0,True,False,False,False,False,False,False,0
-15.0,0,15.768888888888888,2.0,4,10,1.0,100.0,12.2,100.0,100.0,8.1967,1.0,112.2,1650.0,3.0,1708.0,0.11821305841924398,0.11095673837014325,1,0,False,False,False,False,False,True,False,0
-17.0,0,14.12888888888889,0.0,1,13,1.0,78.0,12.99,78.0,78.0,6.0046,1.0,90.99,250.0,4.0,319.0,0.13500980916711253,0.11095673837014325,1,0,False,False,False,False,False,False,False,0
-17.0,0,31.639166666666668,0.0,6,22,1.0,19.9,14.1,19.9,19.9,1.4113,1.0,34.0,50.0,2.0,409.0,0.10048622366288493,0.11095673837014325,0,0,True,False,False,False,True,False,False,0
-9.0,0,3.7688888888888887,3.0,4,16,1.0,49.0,7.78,49.0,49.0,6.2982,1.0,56.78,250.0,7.0,93.0,0.10048622366288493,0.11095673837014325,1,0,True,False,False,False,True,False,False,1
-14.0,0,0.20944444444444443,9.0,1,14,2.0,350.0,32.88,175.0,175.0,10.6448,3.0,382.88,525.0,5.0,598.0,0.13012618296529968,0.1805944600062247,0,0,True,False,False,False,False,True,False,0
-18.0,0,0.2088888888888889,2.0,5,12,1.0,54.9,14.55,54.9,54.9,3.7732,1.0,69.45,123.0,5.0,1726.0,0.11450641826650006,0.13087709650811108,0,0,True,False,False,False,False,False,False,0
-13.0,0,0.1675,0.0,2,10,1.0,99.97,25.54,99.97,99.97,3.9143,1.0,125.50999999999999,3000.0,1.0,589.0,0.15525212342758843,0.11095673837014325,0,0,True,False,False,False,True,False,False,0
-18.0,0,0.15611111111111112,8.0,1,22,1.0,124.8,20.11,124.8,124.8,6.2059,7.0,144.91,1300.0,,,0.12970505123641154,0.16715976331360946,0,0,True,False,False,False,False,False,False,0
16.0,1,0.8441666666666666,2.0,2,11,1.0,50.0,18.59,50.0,50.0,2.6896,3.0,68.59,6600.0,5.0,809.0,0.1382941382941383,0.16715976331360946,0,0,True,False,False,False,True,False,False,1
-16.0,0,39.028333333333336,0.0,1,11,1.0,19.9,34.15,19.9,19.9,0.5827,1.0,54.05,100.0,1.0,287.0,0.13012618296529968,0.12142857142857143,0,0,False,False,False,False,True,False,False,0
-6.0,0,0.2863888888888889,2.0,6,23,1.0,49.9,17.6,49.9,49.9,2.8352,1.0,67.5,1300.0,11.0,108.0,0.14926077382824787,0.1207464324917673,0,0,True,False,False,False,True,False,False,0
-11.0,0,37.66888888888889,0.0,1,12,1.0,35.0,11.85,35.0,35.0,2.9536,1.0,46.85,350.0,1.0,744.0,0.15525212342758843,0.11095673837014325,1,0,False,False,False,False,False,True,False,0
-21.0,0,0.23055555555555557,1.0,2,19,1.0,49.9,7.61,49.9,49.9,6.5572,5.0,57.51,180.0,1.0,117.0,0.11247637051039698,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-20.0,0,0.24444444444444444,0.0,0,14,1.0,49.0,17.6,49.0,49.0,2.7841,3.0,66.6,4800.0,1.0,499.0,0.11821305841924398,0.1382193802262666,0,0,True,False,False,False,False,False,False,0
-12.0,0,0.19,1.0,3,0,1.0,19.9,14.1,19.9,19.9,1.4113,1.0,34.0,250.0,4.0,315.0,0.1145684155708892,0.1805944600062247,0,0,True,False,False,False,False,False,True,0
-14.0,0,23.935833333333335,2.0,3,20,1.0,179.9,17.45,179.9,179.9,10.3094,2.0,197.35,725.0,1.0,977.0,0.1456675176452921,0.16841317365269462,0,0,True,False,False,False,False,False,True,0
-7.0,0,41.17111111111111,11.0,1,9,1.0,88.89,15.37,88.89,88.89,5.7833,1.0,104.26,200.0,1.0,219.0,0.1456675176452921,0.11000991080277503,0,0,False,False,False,False,False,True,False,1
-7.0,0,22.381666666666668,2.0,0,11,1.0,83.9,15.35,83.9,83.9,5.4658,1.0,99.25,2500.0,9.0,783.0,0.1248,0.1805944600062247,0,0,False,False,False,False,False,True,False,0
-27.0,0,0.21333333333333335,2.0,1,10,1.0,349.9,19.7,349.9,349.9,17.7614,6.0,369.6,900.0,1.0,625.0,0.11450641826650006,0.11095673837014325,0,0,True,False,False,False,False,True,False,0
-16.0,0,1.5352777777777777,5.0,6,7,1.0,64.99,15.2,64.99,64.99,4.2757,6.0,80.19,200.0,2.0,492.0,0.11450641826650006,0.11000991080277503,0,0,True,False,False,False,False,False,False,0
-8.0,0,17.235833333333332,0.0,1,9,1.0,115.0,8.97,115.0,115.0,12.8205,1.0,123.97,350.0,1.0,115.0,0.13012618296529968,0.11095673837014325,1,0,False,False,False,False,False,False,True,0
-15.0,0,42.405833333333334,0.0,0,10,1.0,13.65,18.23,13.65,13.65,0.7488,1.0,31.88,200.0,1.0,400.0,0.13012618296529968,0.11000991080277503,0,0,False,False,False,False,False,False,False,0
-12.0,0,0.3433333333333333,1.0,0,23,,,,,,,1.0,50.09,,,,0.12970505123641154,0.13087709650811108,0,0,True,False,False,False,False,False,False,1
-22.0,0,0.4172222222222222,0.0,1,10,2.0,260.0,37.42,130.0,130.0,6.9482,8.0,297.42,1600.0,6.0,1031.0,0.11821305841924398,0.1805944600062247,0,0,True,False,False,False,False,False,True,0
-19.0,0,0.37916666666666665,1.0,3,15,1.0,139.9,20.47,139.9,139.9,6.8344,1.0,160.37,2083.0,1.0,3703.0,0.1145684155708892,0.11095673837014325,0,0,False,False,False,True,False,False,True,0
-12.0,0,46.56861111111111,1.0,0,11,1.0,119.9,29.12,119.9,119.9,4.1174,5.0,149.02,4550.0,4.0,821.0,0.1382941382941383,0.13366336633663367,0,0,True,False,False,False,False,False,False,0
-29.0,0,0.26694444444444443,2.0,4,21,1.0,125.0,37.56,125.0,125.0,3.328,3.0,162.56,400.0,6.0,426.0,0.11685276551545053,0.16715976331360946,0,0,True,False,False,False,False,False,True,0
-13.0,0,0.23833333333333334,1.0,2,23,1.0,104.9,12.23,104.9,104.9,8.5773,5.0,117.13,750.0,3.0,352.0,0.1145684155708892,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-14.0,0,0.6580555555555555,0.0,1,20,1.0,149.9,19.15,149.9,149.9,7.8277,5.0,169.05,350.0,1.0,599.0,0.13012618296529968,0.11955307262569832,0,0,True,False,False,False,False,False,True,0
-6.0,0,0.16027777777777777,1.0,0,17,1.0,99.9,12.19,99.9,99.9,8.1952,6.0,112.09,1400.0,1.0,235.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,False,False,True,0
-9.0,0,27.875555555555554,2.0,3,23,1.0,47.9,19.32,47.9,47.9,2.4793,1.0,67.22,650.0,4.0,1194.0,0.1382941382941383,0.1207464324917673,0,0,False,False,False,False,False,False,False,0
-4.0,0,0.4525,4.0,3,10,1.0,38.0,14.1,38.0,38.0,2.695,1.0,52.1,250.0,2.0,691.0,0.10052447552447552,0.1805944600062247,0,0,True,False,False,False,False,True,False,0
-16.0,0,0.18472222222222223,0.0,3,15,1.0,139.99,19.52,139.99,139.99,7.1716,6.0,159.51,700.0,7.0,426.0,0.11685276551545053,0.14467312348668282,0,0,True,False,False,False,True,False,False,0
-27.0,0,0.8197222222222222,4.0,0,13,1.0,989.0,25.61,989.0,989.0,38.6177,15.0,1014.61,408.0,3.0,504.0,0.1396514681308188,0.1753846153846154,0,0,True,False,False,False,False,False,False,0
-14.0,0,0.4002777777777778,2.0,5,16,1.0,138.0,12.17,138.0,138.0,11.3393,1.0,150.17,4867.0,1.0,263.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,False,True,False,0
-20.0,0,0.39305555555555555,3.0,5,11,1.0,79.9,15.44,79.9,79.9,5.1749,2.0,95.34,150.0,1.0,642.0,0.11247637051039698,0.13130841121495326,0,0,True,False,False,False,False,False,False,0
-10.0,0,0.20666666666666667,0.0,1,22,1.0,16.9,11.85,16.9,16.9,1.4262,2.0,28.75,200.0,1.0,423.0,0.15525212342758843,0.11095673837014325,1,0,True,False,False,False,True,False,False,0
-6.0,0,0.35555555555555557,0.0,1,10,1.0,89.99,15.38,89.99,89.99,5.8511,1.0,105.37,800.0,1.0,3861.0,0.1456675176452921,0.11000991080277503,0,0,True,False,False,False,True,False,False,0
-8.0,0,0.9702777777777778,0.0,3,12,1.0,74.99,18.63,74.99,74.99,4.0252,6.0,93.62,450.0,2.0,1127.0,0.1456675176452921,0.11955307262569832,0,0,True,False,False,False,False,False,True,0
-21.0,0,0.31666666666666665,0.0,3,14,1.0,102.49,57.2,102.49,102.49,1.7918,5.0,159.69,7500.0,6.0,530.0,0.12067486416928797,0.11955307262569832,0,0,True,False,False,False,False,False,True,0
1.0,1,19.565277777777776,2.0,1,7,1.0,65.0,11.73,65.0,65.0,5.5413,1.0,76.73,3900.0,1.0,374.0,0.1145684155708892,0.11095673837014325,1,0,False,False,False,False,True,False,False,0
-31.0,0,0.2788888888888889,1.0,6,19,1.0,111.08,16.54,111.08,111.08,6.7158,2.0,127.62,650.0,3.0,675.0,0.11247637051039698,0.1805944600062247,0,0,True,False,False,False,False,False,True,0
-11.0,0,17.829444444444444,0.0,2,9,1.0,99.99,17.95,99.99,99.99,5.5705,1.0,117.94,900.0,1.0,1024.0,0.10869565217391304,0.1805944600062247,0,0,False,False,False,False,True,False,False,0
-11.0,0,0.1775,2.0,1,11,1.0,299.99,21.59,299.99,299.99,13.8949,10.0,321.58,1582.0,2.0,753.0,0.11685276551545053,0.11000991080277503,0,0,True,False,False,False,True,False,False,0
-18.0,0,46.26083333333333,1.0,5,15,1.0,45.0,15.11,45.0,45.0,2.9782,6.0,60.11,800.0,7.0,1042.0,0.1145684155708892,0.13366336633663367,0,0,True,False,False,False,False,True,False,0
6.0,1,0.24833333333333332,0.0,2,15,1.0,157.77,15.98,157.77,157.77,9.873,8.0,173.75,450.0,,,0.12970505123641154,0.13087709650811108,0,0,True,False,False,False,False,False,False,1
-8.0,0,13.825277777777778,2.0,4,15,1.0,30.0,15.1,30.0,30.0,1.9868,1.0,45.1,475.0,4.0,3337.0,0.09897610921501707,0.13130841121495326,0,0,False,False,False,False,True,False,False,0
-21.0,0,0.1763888888888889,1.0,5,16,2.0,34.0,68.3,17.0,17.0,0.4978,1.0,102.3,275.0,1.0,299.0,0.1396514681308188,0.1455223880597015,0,0,True,False,False,False,False,False,False,0
-8.0,0,0.17777777777777778,1.0,1,15,1.0,69.9,15.7,69.9,69.9,4.4522,1.0,85.6,950.0,1.0,689.0,0.15525212342758843,0.11955307262569832,0,0,True,False,False,False,False,False,False,0
-13.0,0,0.20194444444444445,4.0,5,13,1.0,129.0,16.66,129.0,129.0,7.7431,3.0,145.66,570.0,1.0,749.0,0.1456675176452921,0.11095673837014325,0,0,True,False,False,False,False,False,True,0
1.0,1,17.878333333333334,1.0,0,14,1.0,39.99,16.95,39.99,39.99,2.3593,1.0,56.94,350.0,2.0,161.0,0.15525212342758843,0.11955307262569832,0,0,True,False,False,False,False,False,False,0
-3.0,0,13.5675,9.0,1,13,1.0,40.5,16.11,40.5,40.5,2.514,1.0,56.61,1950.0,3.0,246.0,0.11821305841924398,0.1805944600062247,0,0,False,False,False,False,True,False,False,1
-8.0,0,30.81138888888889,3.0,2,22,1.0,19.99,14.52,19.99,19.99,1.3767,1.0,34.51,117.0,2.0,391.0,0.1396514681308188,0.11955307262569832,0,0,False,False,False,False,False,False,False,0
-14.0,0,16.319166666666668,1.0,1,8,1.0,139.9,62.78,139.9,139.9,2.2284,2.0,202.68,4325.0,1.0,340.0,0.15525212342758843,0.12648221343873517,0,0,True,False,False,False,False,False,False,1
-8.0,0,0.0,0.0,3,18,1.0,69.9,15.7,69.9,69.9,4.4522,1.0,85.6,950.0,1.0,689.0,0.15525212342758843,0.11955307262569832,0,0,False,False,False,False,False,False,False,0
-15.0,0,0.4072222222222222,0.0,3,21,1.0,36.9,19.32,36.9,36.9,1.9099,1.0,56.22,770.0,3.0,464.0,0.13500980916711253,0.11955307262569832,0,0,True,False,False,False,False,False,False,0
-8.0,0,0.4625,1.0,5,20,1.0,120.0,52.97,120.0,120.0,2.2654,2.0,172.97,2433.0,1.0,1002.0,0.1145684155708892,0.19544846050870146,0,0,True,False,False,False,False,False,False,0
-15.0,0,0.25527777777777777,0.0,3,1,1.0,32.9,17.6,32.9,32.9,1.8693,1.0,50.5,950.0,2.0,940.0,0.10732984293193717,0.1805944600062247,0,0,True,False,False,False,False,False,True,0
-23.0,0,41.543055555555554,0.0,2,9,1.0,20.0,10.96,20.0,20.0,1.8248,1.0,30.96,100.0,8.0,434.0,0.15525212342758843,0.11095673837014325,1,0,False,False,False,False,False,False,False,0
-16.0,0,0.11888888888888889,4.0,3,9,1.0,61.99,21.23,61.99,61.99,2.9199,8.0,83.22,350.0,1.0,1257.0,0.11450641826650006,0.13130841121495326,0,0,True,False,False,False,False,True,False,0
-3.0,0,0.25305555555555553,0.0,6,16,1.0,79.9,16.53,79.9,79.9,4.8336,1.0,96.43,700.0,2.0,173.0,0.10052447552447552,0.13130841121495326,0,0,True,False,False,False,False,False,False,0
-11.0,0,0.16416666666666666,5.0,3,12,1.0,59.9,17.67,59.9,59.9,3.3899,3.0,77.57,1850.0,2.0,341.0,0.12067486416928797,0.1805944600062247,0,0,True,False,False,False,False,False,True,0
